STATENAME,ST_CASE,COUNTYNAME,MONTHNAME,DAY_WEEKNAME,LGT_CONDNAME,HOUR,HOURNAME,ROUTENAME,WEATHERNAME,FATALS
florida,123247,polk,July,Sunday,Dark - Not Lighted,22,10:00pm-10:59pm,U.S. Highway,Cloudy,1
florida,123248,broward,July,Friday,Daylight,11,11:00am-11:59am,State Highway,Clear,1
florida,123249,polk,September,Monday,Dark - Not Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
florida,123250,pinellas,December,Sunday,Dark - Lighted,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123251,sarasota,October,Wednesday,Dark - Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
florida,123252,pinellas,December,Saturday,Dark - Lighted,23,11:00pm-11:59pm,Local Street - Municipality,Clear,1
florida,123253,okaloosa,December,Sunday,Dark - Lighted,17,5:00pm-5:59pm,State Highway,Clear,1
florida,123254,polk,November,Saturday,Daylight,10,10:00am-10:59am,U.S. Highway,Cloudy,1
florida,123255,palm beach,November,Sunday,Unknown,10,10:00am-10:59am,Unknown,Clear,1
florida,123256,palm beach,December,Sunday,Dark - Lighted,19,7:00pm-7:59pm,U.S. Highway,Cloudy,1
florida,123257,broward,December,Sunday,Dark - Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
florida,123258,volusia,December,Thursday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Clear,1
florida,123259,volusia,December,Wednesday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
florida,123260,sarasota,November,Sunday,Dark - Lighted,6,6:00am-6:59am,State Highway,Clear,1
florida,123261,hillsborough,November,Sunday,Daylight,13,1:00pm-1:59pm,Interstate,Clear,1
florida,123262,monroe,December,Monday,Dark - Not Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
florida,123263,highlands,December,Sunday,Dark - Lighted,20,8:00pm-8:59pm,U.S. Highway,Clear,1
florida,123264,hillsborough,November,Thursday,Dark - Lighted,6,6:00am-6:59am,State Highway,Clear,1
florida,123265,pinellas,November,Monday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Clear,1
florida,123266,columbia,December,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,Unknown,Haze,1
florida,123267,marion,December,Thursday,Dark - Not Lighted,2,2:00am-2:59am,County Road,Haze,2
florida,123268,volusia,December,Tuesday,Dark - Not Lighted,19,7:00pm-7:59pm,County Road,Cloudy,1
florida,123269,hillsborough,November,Sunday,Dark - Lighted,1,1:00am-1:59am,State Highway,Clear,1
florida,123270,orange,October,Friday,Daylight,16,4:00pm-4:59pm,County Road,Clear,1
florida,123271,escambia,December,Friday,Dark - Lighted,18,6:00pm-6:59pm,State Highway,Cloudy,1
florida,123272,lake,December,Monday,Dark - Not Lighted,6,6:00am-6:59am,State Highway,Clear,1
florida,123273,orange,December,Wednesday,Dark - Lighted,22,10:00pm-10:59pm,U.S. Highway,Clear,1
florida,123274,brevard,December,Sunday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
florida,123275,escambia,December,Sunday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Cloudy,1
florida,123276,alachua,December,Friday,Dark - Not Lighted,6,6:00am-6:59am,State Highway,Haze,1
florida,123277,pinellas,December,Friday,Daylight,14,2:00pm-2:59pm,U.S. Highway,Clear,1
florida,123278,collier,December,Monday,Daylight,14,2:00pm-2:59pm,County Road,Cloudy,1
florida,123280,manatee,December,Thursday,Daylight,10,10:00am-10:59am,Local Street - Municipality,Clear,1
florida,123281,miami-dade,December,Friday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Cloudy,1
florida,123282,escambia,December,Thursday,Dark - Lighted,17,5:00pm-5:59pm,Unknown,Rain,1
florida,123283,duval,December,Sunday,Dark - Lighted,1,1:00am-1:59am,U.S. Highway,Clear,1
florida,123284,pinellas,November,Saturday,Dark - Lighted,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123286,seminole,December,Tuesday,Dark - Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123287,calhoun,December,Tuesday,Dark - Not Lighted,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123288,brevard,December,Wednesday,Dark - Unknown Lighting,4,4:00am-4:59am,U.S. Highway,Unknown,1
florida,123289,clay,December,Sunday,Dark - Not Lighted,18,6:00pm-6:59pm,Unknown,Cloudy,1
florida,123290,miami-dade,December,Sunday,Daylight,8,8:00am-8:59am,State Highway,Rain,1
florida,123291,orange,November,Tuesday,Daylight,8,8:00am-8:59am,State Highway,Clear,1
florida,123292,lee,December,Saturday,Dark - Not Lighted,18,6:00pm-6:59pm,County Road,Clear,1
florida,123293,suwannee,December,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,County Road,Cloudy,1
florida,123294,pasco,October,Saturday,Dark - Lighted,23,11:00pm-11:59pm,U.S. Highway,Clear,1
florida,123295,pasco,December,Tuesday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,1
florida,123296,alachua,December,Saturday,Daylight,16,4:00pm-4:59pm,State Highway,Clear,1
florida,123297,palm beach,June,Tuesday,Daylight,13,1:00pm-1:59pm,State Highway,Clear,1
florida,123299,broward,October,Friday,Dark - Not Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
florida,123300,lee,December,Wednesday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Clear,1
florida,123301,pasco,November,Monday,Daylight,15,3:00pm-3:59pm,County Road,Clear,1
florida,123302,duval,December,Tuesday,Dark - Lighted,6,6:00am-6:59am,Local Street - Municipality,Clear,1
florida,123303,leon,December,Monday,Dark - Lighted,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
florida,123304,leon,December,Tuesday,Daylight,17,5:00pm-5:59pm,U.S. Highway,Clear,1
florida,123305,brevard,December,Sunday,Dark - Not Lighted,3,3:00am-3:59am,U.S. Highway,Clear,1
florida,123306,hernando,December,Sunday,Daylight,13,1:00pm-1:59pm,County Road,Clear,1
florida,123307,manatee,December,Sunday,Daylight,13,1:00pm-1:59pm,Unknown,Clear,1
florida,123308,columbia,December,Friday,Dark - Not Lighted,18,6:00pm-6:59pm,U.S. Highway,Cloudy,1
florida,123309,indian river,December,Tuesday,Dark - Not Lighted,18,6:00pm-6:59pm,County Road,Clear,1
florida,123310,sumter,December,Wednesday,Dark - Not Lighted,4,4:00am-4:59am,County Road,Clear,1
florida,123311,lake,August,Saturday,Dark - Unknown Lighting,23,11:00pm-11:59pm,County Road,Clear,1
florida,123312,hillsborough,December,Sunday,Dark - Lighted,1,1:00am-1:59am,U.S. Highway,Clear,1
florida,123313,orange,December,Saturday,Dark - Lighted,2,2:00am-2:59am,U.S. Highway,Clear,1
florida,123314,miami-dade,December,Sunday,Dark - Lighted,1,1:00am-1:59am,Local Street - Municipality,Clear,1
florida,123315,broward,December,Tuesday,Dusk,17,5:00pm-5:59pm,Interstate,Clear,2
florida,123316,duval,December,Tuesday,Dark - Not Lighted,17,5:00pm-5:59pm,State Highway,Rain,1
florida,123317,miami-dade,December,Tuesday,Dark - Not Lighted,21,9:00pm-9:59pm,Interstate,Clear,1
florida,123318,duval,December,Sunday,Dark - Lighted,20,8:00pm-8:59pm,State Highway,Clear,1
florida,123319,hardee,December,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,State Highway,Haze,2
florida,123320,hillsborough,December,Sunday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Cloudy,1
florida,123321,palm beach,December,Friday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
florida,123322,clay,August,Sunday,Daylight,11,11:00am-11:59am,State Highway,Clear,1
florida,123323,hillsborough,December,Tuesday,Daylight,8,8:00am-8:59am,U.S. Highway,Haze,1
florida,123324,duval,November,Friday,Dark - Lighted,3,3:00am-3:59am,Interstate,Clear,1
florida,123325,duval,December,Monday,Daylight,5,5:00am-5:59am,Interstate,Haze,1
florida,123326,hillsborough,November,Friday,Dark - Lighted,1,1:00am-1:59am,State Highway,Clear,1
florida,123327,orange,December,Monday,Daylight,12,12:00pm-12:59pm,State Highway,Clear,1
florida,123328,osceola,December,Monday,Daylight,15,3:00pm-3:59pm,Unknown,Clear,1
florida,123329,orange,December,Friday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
florida,123330,collier,December,Friday,Dark - Lighted,18,6:00pm-6:59pm,Interstate,Clear,1
florida,123331,miami-dade,December,Saturday,Dark - Lighted,0,0:00am-0:59am,Local Street - Municipality,Clear,2
florida,123332,broward,December,Friday,Dark - Lighted,1,1:00am-1:59am,State Highway,Clear,1
florida,123333,miami-dade,December,Thursday,Daylight,15,3:00pm-3:59pm,Local Street - Municipality,Clear,1
florida,123334,palm beach,December,Thursday,Dark - Lighted,0,0:00am-0:59am,U.S. Highway,Clear,1
florida,123335,sarasota,December,Thursday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Clear,1
florida,123336,miami-dade,December,Saturday,Dark - Lighted,3,3:00am-3:59am,State Highway,Clear,1
florida,123337,manatee,December,Saturday,Dark - Unknown Lighting,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123338,polk,December,Wednesday,Daylight,10,10:00am-10:59am,Unknown,Clear,1
florida,123339,duval,December,Sunday,Daylight,15,3:00pm-3:59pm,State Highway,Cloudy,1
florida,123340,broward,September,Monday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123341,broward,September,Monday,Daylight,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
florida,123342,brevard,September,Saturday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Rain,1
florida,123343,hillsborough,October,Sunday,Daylight,12,12:00pm-12:59pm,Unknown,Clear,1
florida,123344,walton,September,Friday,Dark - Not Lighted,20,8:00pm-8:59pm,Unknown,Clear,1
florida,123345,highlands,September,Thursday,Daylight,10,10:00am-10:59am,U.S. Highway,Clear,1
florida,123346,pasco,October,Saturday,Daylight,16,4:00pm-4:59pm,U.S. Highway,Clear,1
florida,123347,brevard,October,Sunday,Dawn,7,7:00am-7:59am,State Highway,Cloudy,1
florida,123348,volusia,September,Thursday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
florida,123349,orange,October,Wednesday,Dark - Not Lighted,5,5:00am-5:59am,Local Street - Municipality,Clear,1
florida,123350,miami-dade,October,Saturday,Daylight,18,6:00pm-6:59pm,Unknown,Clear,1
florida,123351,miami-dade,October,Thursday,Dark - Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
florida,123352,hillsborough,October,Thursday,Daylight,16,4:00pm-4:59pm,Unknown,Clear,1
florida,123353,lee,October,Tuesday,Daylight,10,10:00am-10:59am,Unknown,Clear,1
florida,123354,hillsborough,October,Wednesday,Daylight,15,3:00pm-3:59pm,Unknown,Clear,1
florida,123355,bay,October,Thursday,Daylight,15,3:00pm-3:59pm,U.S. Highway,Clear,1
florida,123356,hillsborough,October,Thursday,Dark - Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
florida,123357,duval,December,Thursday,Dark - Not Lighted,0,0:00am-0:59am,Local Street - Municipality,Clear,1
florida,123358,miami-dade,December,Saturday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
florida,123359,miami-dade,December,Thursday,Dusk,21,9:00pm-9:59pm,U.S. Highway,Clear,1
florida,123360,miami-dade,December,Saturday,Daylight,17,5:00pm-5:59pm,State Highway,Clear,1
florida,123361,brevard,December,Sunday,Dark - Not Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123362,pasco,December,Monday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
florida,123363,flagler,December,Friday,Daylight,7,7:00am-7:59am,Interstate,Haze,1
florida,123364,levy,December,Thursday,Dark - Not Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123365,osceola,December,Monday,Dark - Unknown Lighting,22,10:00pm-10:59pm,Interstate,Clear,2
florida,123366,duval,October,Monday,Dark - Not Lighted,1,1:00am-1:59am,U.S. Highway,Clear,1
florida,123367,volusia,December,Saturday,Dark - Lighted,3,3:00am-3:59am,Interstate,Cloudy,1
florida,123368,calhoun,November,Tuesday,Daylight,6,6:00am-6:59am,State Highway,Clear,1
florida,123369,broward,December,Monday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,2
florida,123370,palm beach,December,Thursday,Dark - Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
florida,123371,dixie,December,Saturday,Dark - Lighted,1,1:00am-1:59am,Local Street - Municipality,Cloudy,1
florida,123372,hamilton,December,Wednesday,Dark - Not Lighted,0,0:00am-0:59am,County Road,Cloudy,1
florida,123373,columbia,December,Friday,Dark - Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123374,manatee,December,Wednesday,Dark - Not Lighted,6,6:00am-6:59am,State Highway,Cloudy,1
florida,123375,palm beach,December,Tuesday,Dark - Lighted,21,9:00pm-9:59pm,U.S. Highway,Clear,1
florida,123376,marion,December,Wednesday,Dark - Not Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123377,palm beach,December,Thursday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
florida,123378,miami-dade,December,Tuesday,Dark - Unknown Lighting,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123379,miami-dade,December,Monday,Daylight,6,6:00am-6:59am,Local Street - Municipality,Clear,1
florida,123380,hillsborough,December,Wednesday,Dark - Lighted,1,1:00am-1:59am,Interstate,Clear,2
florida,123381,palm beach,December,Saturday,Dark - Lighted,4,4:00am-4:59am,Interstate,Clear,1
florida,123382,hillsborough,November,Thursday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
florida,123383,collier,December,Saturday,Dark - Not Lighted,18,6:00pm-6:59pm,Unknown,Clear,1
florida,123384,walton,December,Thursday,Dusk,17,5:00pm-5:59pm,Unknown,Clear,1
florida,123385,orange,December,Friday,Dark - Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Clear,2
florida,123386,miami-dade,December,Tuesday,Dusk,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123387,broward,December,Sunday,Dark - Not Lighted,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
florida,123388,polk,December,Tuesday,Daylight,7,7:00am-7:59am,U.S. Highway,Clear,1
florida,123389,miami-dade,December,Saturday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
florida,123390,miami-dade,December,Sunday,Dark - Not Lighted,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123391,brevard,December,Wednesday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
florida,123392,marion,December,Tuesday,Dark - Lighted,2,2:00am-2:59am,State Highway,Clear,1
florida,123393,lee,December,Monday,Dark - Lighted,4,4:00am-4:59am,County Road,Clear,1
florida,123394,jackson,November,Tuesday,Dark - Not Lighted,19,7:00pm-7:59pm,County Road,Clear,1
florida,123396,brevard,December,Monday,Dark - Lighted,2,2:00am-2:59am,State Highway,Cloudy,1
florida,123397,hillsborough,October,Wednesday,Daylight,19,7:00pm-7:59pm,Interstate,Clear,1
florida,123398,orange,December,Friday,Dark - Lighted,21,9:00pm-9:59pm,Local Street - Municipality,Clear,1
florida,123399,collier,December,Monday,Dark - Not Lighted,19,7:00pm-7:59pm,County Road,Clear,1
florida,123400,lee,December,Tuesday,Dark - Not Lighted,5,5:00am-5:59am,U.S. Highway,Clear,1
florida,123401,lee,December,Friday,Dark - Not Lighted,5,5:00am-5:59am,Interstate,Haze,1
florida,123402,orange,February,Sunday,Daylight,7,7:00am-7:59am,Interstate,Rain,1
florida,123403,orange,February,Tuesday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123404,polk,November,Thursday,Dark - Not Lighted,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
florida,123406,duval,December,Tuesday,Daylight,11,11:00am-11:59am,State Highway,Clear,1
florida,123407,palm beach,December,Thursday,Daylight,8,8:00am-8:59am,State Highway,Clear,1
florida,123409,miami-dade,December,Wednesday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Cloudy,1
florida,123410,sumter,December,Sunday,Dark - Lighted,4,4:00am-4:59am,Interstate,Haze,3
florida,123411,hernando,December,Sunday,Dark - Not Lighted,21,9:00pm-9:59pm,Unknown,Clear,1
florida,123412,citrus,December,Thursday,Dark - Not Lighted,22,10:00pm-10:59pm,State Highway,Clear,1
florida,123413,pasco,December,Tuesday,Daylight,8,8:00am-8:59am,State Highway,Rain,2
florida,123414,palm beach,December,Thursday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
florida,123415,broward,November,Sunday,Dark - Lighted,0,0:00am-0:59am,State Highway,Rain,1
florida,123416,orange,December,Wednesday,Dark - Lighted,19,7:00pm-7:59pm,Local Street - Municipality,Clear,1
florida,123417,columbia,December,Tuesday,Daylight,15,3:00pm-3:59pm,U.S. Highway,Clear,1
florida,123418,citrus,December,Thursday,Dawn,6,6:00am-6:59am,U.S. Highway,Cloudy,1
florida,123419,sumter,December,Thursday,Dark - Lighted,18,6:00pm-6:59pm,Interstate,Clear,1
florida,123420,polk,December,Friday,Dark - Not Lighted,20,8:00pm-8:59pm,Local Street - Municipality,Clear,1
florida,123421,polk,December,Tuesday,Dark - Not Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123422,polk,December,Tuesday,Dark - Not Lighted,5,5:00am-5:59am,State Highway,Rain,1
florida,123423,sarasota,December,Sunday,Dark - Not Lighted,0,0:00am-0:59am,Local Street - Municipality,Clear,1
florida,123424,miami-dade,November,Tuesday,Dark - Lighted,22,10:00pm-10:59pm,Interstate,Clear,1
florida,123426,pinellas,December,Friday,Dark - Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Haze,1
florida,123428,broward,December,Sunday,Dark - Lighted,19,7:00pm-7:59pm,U.S. Highway,Clear,1
florida,123429,broward,December,Saturday,Dark - Lighted,5,5:00am-5:59am,Local Street - Municipality,Clear,1
florida,123430,orange,September,Tuesday,Dark - Lighted,21,9:00pm-9:59pm,State Highway,Clear,1
florida,123431,polk,December,Monday,Daylight,12,12:00pm-12:59pm,Unknown,Clear,4
florida,123432,columbia,December,Monday,Dark - Not Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123433,okaloosa,December,Monday,Dark - Not Lighted,19,7:00pm-7:59pm,U.S. Highway,Clear,1
florida,123434,miami-dade,November,Tuesday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
florida,123435,miami-dade,December,Tuesday,Dark - Not Lighted,6,6:00am-6:59am,State Highway,Clear,1
florida,123436,okeechobee,October,Friday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123437,polk,December,Saturday,Dark - Lighted,23,11:00pm-11:59pm,State Highway,Clear,1
florida,123438,polk,December,Monday,Dusk,17,5:00pm-5:59pm,State Highway,Clear,1
florida,123439,palm beach,February,Saturday,Dark - Lighted,21,9:00pm-9:59pm,U.S. Highway,Clear,1
florida,123440,collier,December,Monday,Dark - Not Lighted,21,9:00pm-9:59pm,Interstate,Clear,1
florida,123441,st lucie,September,Thursday,Dark - Not Lighted,6,6:00am-6:59am,County Road,Cloudy,1
florida,123442,polk,December,Wednesday,Dark - Not Lighted,0,0:00am-0:59am,State Highway,Clear,1
florida,123443,polk,December,Wednesday,Daylight,7,7:00am-7:59am,State Highway,Clear,1
florida,123444,volusia,December,Tuesday,Daylight,15,3:00pm-3:59pm,State Highway,Clear,1
florida,123445,jackson,September,Wednesday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Rain,1
florida,123447,broward,December,Sunday,Daylight,16,4:00pm-4:59pm,Local Street - Municipality,Clear,1
florida,123448,broward,December,Friday,Dark - Lighted,18,6:00pm-6:59pm,State Highway,Clear,1
florida,123449,hillsborough,December,Friday,Dark - Lighted,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123450,orange,December,Friday,Dusk,17,5:00pm-5:59pm,County Road,Clear,1
florida,123451,charlotte,December,Thursday,Daylight,13,1:00pm-1:59pm,U.S. Highway,Clear,1
florida,123452,osceola,December,Thursday,Dawn,6,6:00am-6:59am,State Highway,Haze,1
florida,123453,pinellas,December,Sunday,Dark - Lighted,3,3:00am-3:59am,Interstate,Clear,1
florida,123454,sarasota,December,Friday,Dark - Not Lighted,23,11:00pm-11:59pm,U.S. Highway,Haze,1
florida,123455,collier,December,Friday,Dark - Lighted,20,8:00pm-8:59pm,County Road,Cloudy,1
florida,123456,polk,December,Monday,Daylight,10,10:00am-10:59am,U.S. Highway,Clear,1
florida,123457,miami-dade,February,Saturday,Dark - Not Lighted,4,4:00am-4:59am,Local Street - Municipality,Clear,3
florida,123458,palm beach,June,Monday,Daylight,13,1:00pm-1:59pm,Local Street - Municipality,Cloudy,1
florida,123459,palm beach,January,Monday,Dark - Not Lighted,18,6:00pm-6:59pm,Local Street - Municipality,Clear,1
florida,123460,palm beach,March,Monday,Daylight,19,7:00pm-7:59pm,State Highway,Clear,1
florida,123461,polk,May,Friday,Daylight,11,11:00am-11:59am,Local Street - Municipality,Clear,1
florida,123462,pasco,August,Tuesday,Daylight,14,2:00pm-2:59pm,State Highway,Clear,1
florida,123463,hillsborough,December,Tuesday,Dark - Lighted,6,6:00am-6:59am,Interstate,Clear,1
florida,123464,broward,November,Thursday,Dark - Not Lighted,3,3:00am-3:59am,U.S. Highway,Clear,1
florida,123465,volusia,February,Friday,Daylight,9,9:00am-9:59am,Local Street - Township,Clear,1
florida,123466,pinellas,December,Thursday,Daylight,9,9:00am-9:59am,Local Street - Municipality,Haze,1
florida,123467,miami-dade,November,Friday,Daylight,10,10:00am-10:59am,Interstate,Cloudy,1
florida,123468,lake,December,Friday,Daylight,13,1:00pm-1:59pm,State Highway,Clear,2
florida,123469,pasco,December,Sunday,Dark - Lighted,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123470,volusia,December,Saturday,Daylight,18,6:00pm-6:59pm,U.S. Highway,Clear,1
florida,123471,miami-dade,December,Thursday,Dark - Lighted,22,10:00pm-10:59pm,Local Street - Municipality,Clear,1
